Date      , Firm_Id, Industry       , Revenue               , Cost_Of_Goods_Sold   , Operating_Expenses    , Market_Share
2011-09-30,       5, Banking        ,  1580333.8287883503   ,  815220.1955229174   ,  389049.8845208769    , 0.12163387566090914
2011-12-31,       5, Banking        ,   935526.9597135866   ,  639832.7386373453   ,  109583.59489940289   , 0.12163387566090914
2012-03-31,       5, Banking        ,  1211111.7170245424   ,  716154.1394339286   ,  154193.9851395494    , 0.12163387566090914
2012-06-30,       5, Banking        ,  1097648.6298910645   ,  653576.7766020005   ,  194139.62956750314   , 0.12163387566090914
2012-09-30,       5, Banking        ,  1530578.6287244242   ,  873600.731042478    ,  203113.08920722295   , 0.12163387566090914
2012-12-31,       5, Banking        ,  1649710.2226768695   , 1061615.3366294063   ,  269324.41603402793   , 0.12163387566090914
2013-03-31,       5, Banking        ,  1680278.8860470748   , 1170776.5943303294   ,  301524.788913565     , 0.12163387566090914
2013-06-30,       5, Banking        ,  1713126.0933808133   , 1189794.044667916    ,  299306.44934479357   , 0.12163387566090914
2013-09-30,       5, Banking        ,  1018439.0447995556   ,  610288.8715936576   ,  211866.26887492096   , 0.12163387566090914
2013-12-31,       5, Banking        ,   823701.4850302902   ,  397002.3857475201   ,   99670.17023698647   , 0.12163387566090914
2014-03-31,       5, Banking        ,   754446.9710793914   ,  505219.4682325704   ,  103819.14522055401   , 0.12163387566090914
2014-06-30,       5, Banking        ,   751184.5769845635   ,  480705.1099169268   ,  130812.09165305369   , 0.12163387566090914
2014-09-30,       5, Banking        ,  1737106.7631172936   ,  992434.1957688831   ,  374583.98134109087   , 0.12163387566090914
2014-12-31,       5, Banking        ,  1197941.8132002822   ,  690746.2086643428   ,  183381.77909164768   , 0.12163387566090914
2015-03-31,       5, Banking        ,  1146407.1200172496   ,  539355.7884548653   ,  258585.70924554588   , 0.12163387566090914
2015-06-30,       5, Banking        ,   988796.321608236    ,  574646.9113685425   ,  234668.1156340647    , 0.12163387566090914
2015-09-30,       5, Banking        ,  1457851.1943815188   , 1071217.4518492308   ,  232523.48377634457   , 0.12163387566090914
2015-12-31,       5, Banking        ,  1970206.4392402146   , 1450517.365447703    ,  236917.70183615893   , 0.12163387566090914
2016-03-31,       5, Banking        ,   535708.5264788127   ,  327828.3508012064   ,   66589.68501704413   , 0.12163387566090914
2016-06-30,       5, Banking        ,  1028593.2428109269   ,  722544.4759308826   ,  233450.7334511551    , 0.12163387566090914
2016-09-30,       5, Banking        ,   891990.8900594758   ,  493552.046027206    ,  136234.6821892121    , 0.12163387566090914
2016-12-31,       5, Banking        ,  2710511.1171442587   , 1555394.4551164326   ,  557657.3925930661    , 0.12163387566090914
2017-03-31,       5, Banking        ,   740724.4401513534   ,  350199.7179335554   ,   82712.84765854476   , 0.12163387566090914
2017-06-30,       5, Banking        ,  2715332.5596197443   , 1223805.3188896384   ,  665677.1044703957    , 0.12163387566090914
2017-09-30,       5, Banking        ,  1603259.5300814358   , 1184215.002683476    ,  350315.46806213266   , 0.12163387566090914
2017-12-31,       5, Banking        ,   852112.9907208678   ,  559981.4493070361   ,  151842.35968827092   , 0.12163387566090914
2018-03-31,       5, Banking        ,  1425322.279078226    ,  965956.2359648524   ,  297344.3190429808    , 0.12163387566090914
2018-06-30,       5, Banking        ,  1807977.936385658    , 1159220.262361817    ,  446726.9765871258    , 0.12163387566090914
2018-09-30,       5, Banking        ,  1202700.963761633    ,  791320.1821552101   ,  129578.24533533673   , 0.12163387566090914
2018-12-31,       5, Banking        ,  1449952.5032353264   ,  943883.1778615146   ,  154600.9183681692    , 0.12163387566090914
2019-03-31,       5, Banking        ,   655308.7005219766   ,  356393.8680754893   ,   77377.794225415     , 0.12163387566090914
2019-06-30,       5, Banking        ,  3065285.3461529114   , 2051617.2501124016   ,  395084.1812484797    , 0.12163387566090914
2019-09-30,       5, Banking        ,   999348.8361287698   ,  688154.1582846285   ,  211621.7919635895    , 0.12163387566090914
2019-12-31,       5, Banking        ,   735081.9219738888   ,  342889.8302454349   ,  123693.37641298726   , 0.12163387566090914
2020-03-31,       5, Banking        ,  2596530.3648119923   , 1674892.4444559568   ,  401695.1588080955    , 0.12163387566090914
2020-06-30,       5, Banking        ,  1238346.1368187515   ,  765549.4927274269   ,  213192.78249623647   , 0.12163387566090914
2020-09-30,       5, Banking        ,  1115845.9530583369   ,  649767.8647328283   ,  179286.11312060492   , 0.12163387566090914
2020-12-31,       5, Banking        ,  1621053.2477986892   , 1007854.7250773341   ,  357598.74882184964   , 0.12163387566090914
2021-03-31,       5, Banking        ,  2446621.8726562113   , 1642556.0601490033   ,  435560.38852875284   , 0.12163387566090914
2021-06-30,       5, Banking        ,  1312350.387642023    ,  758597.733364882    ,  303808.8610347212    , 0.12163387566090914
2021-09-30,       5, Banking        ,   697751.7045305024   ,  521291.9688740865   ,   69800.0303250412    , 0.12163387566090914
2021-12-31,       5, Banking        ,   418576.09007944894  ,  211649.59812763715  ,   65965.32457408911   , 0.12163387566090914
2022-03-31,       5, Banking        ,  3055158.6844767774   , 1623835.4507507477   ,  488040.5424582827    , 0.12163387566090914
2022-06-30,       5, Banking        ,   833269.0488899318   ,  397894.13732611143  ,  125369.96935933935   , 0.12163387566090914
2022-09-30,       5, Banking        ,  2165911.844392768    ,  976834.7075321003   ,  368414.2730777016    , 0.12163387566090914
2022-12-31,       5, Banking        ,  1156201.5893438854   ,  623309.2745438005   ,  263525.2507844871    , 0.12163387566090914
2023-03-31,       5, Banking        ,  1411470.5637959251   ,  752567.4428840262   ,  333884.58322358615   , 0.12163387566090914
2023-06-30,       5, Banking        ,  2061301.552354083    ,  955475.527349279    ,  239977.01489886836   , 0.12163387566090914
2023-09-30,       5, Banking        ,   738130.9789608524   ,  543946.957072303    ,  162166.19382918562   , 0.12163387566090914
2023-12-31,       5, Banking        ,   968216.153064728    ,  510922.62487245083  ,  182298.77202344072   , 0.12163387566090914
2024-03-31,       5, Banking        ,  1507370.5565190767   , 1125637.212835275    ,  318813.279402186     , 0.12163387566090914
2024-06-30,       5, Banking        ,  1174443.891600369    ,  551396.6187164336   ,  188189.40750863877   , 0.12163387566090914
2010-03-31,       6, Banking        ,   314816.54558106407  ,  145858.59788686287  ,   71724.34820833035   , 0.03808791071554809
2010-06-30,       6, Banking        ,   167275.28575247427  ,   77051.46462838589  ,   24983.852750670478  , 0.03808791071554809
2010-09-30,       6, Banking        ,   355828.27774384234  ,  190160.7832472251   ,   49067.78157103083   , 0.03808791071554809
2010-12-31,       6, Banking        ,   371015.72254543164  ,  167522.7412784428   ,   75819.71341156827   , 0.03808791071554809
2011-03-31,       6, Banking        ,   344682.3387235683   ,  254594.98792071393  ,   40128.03127750266   , 0.03808791071554809
2011-06-30,       6, Banking        ,   262956.73628101184  ,  188893.38832132367  ,   65402.941363030826  , 0.03808791071554809
2011-09-30,       6, Banking        ,   486571.7034661294   ,  302353.55579744035  ,   96981.91564305307   , 0.03808791071554809
2011-12-31,       6, Banking        ,   343347.88998453907  ,  210518.15269674372  ,   78858.05995248164   , 0.03808791071554809
2012-03-31,       6, Banking        ,   360441.96905746055  ,  256075.3629771116   ,   49305.87693985906   , 0.03808791071554809
2012-06-30,       6, Banking        ,   676487.9273670425   ,  336351.2843469866   ,   83925.10295733361   , 0.03808791071554809
2012-09-30,       6, Banking        ,   212051.22301158286  ,  154591.08925627085  ,   24571.459656059364  , 0.03808791071554809
2012-12-31,       6, Banking        ,   251484.31691891822  ,  165903.50510007405  ,   32286.36914376854   , 0.03808791071554809
2013-03-31,       6, Banking        ,   513098.96513195714  ,  231686.52884628213  ,  114416.9837309809    , 0.03808791071554809
2013-06-30,       6, Banking        ,   325865.5980155238   ,  168989.84160150017  ,   77003.73413593518   , 0.03808791071554809
2013-09-30,       6, Banking        ,   244710.5299996463   ,  124298.23219589275  ,   27558.011162203093  , 0.03808791071554809
2013-12-31,       6, Banking        ,   477847.4692985303   ,  261826.99871218868  ,   87912.77510554556   , 0.03808791071554809
2014-03-31,       6, Banking        ,   302216.2344478558   ,  136819.85389299525  ,   67334.35519729782   , 0.03808791071554809
2014-06-30,       6, Banking        ,   237834.59029323954  ,  116190.43010437359  ,   33891.77213130743   , 0.03808791071554809
2014-09-30,       6, Banking        ,   332226.9173586693   ,  233235.40593013557  ,   52765.169953402736  , 0.03808791071554809
2014-12-31,       6, Banking        ,   296610.6914379878   ,  149447.05871069792  ,   63194.33898935823   , 0.03808791071554809
2015-03-31,       6, Banking        ,   271013.2402338118   ,  184629.45901618732  ,   65610.8645478308    , 0.03808791071554809
2015-06-30,       6, Banking        ,   412033.06126662594  ,  205980.79751093918  ,   88853.95886273755   , 0.03808791071554809
2015-09-30,       6, Banking        ,   308212.6919730968   ,  144051.2577086382   ,   34274.53433318637   , 0.03808791071554809
2015-12-31,       6, Banking        ,   708470.7584470173   ,  499985.0993353043   ,  176070.75113736137   , 0.03808791071554809
2016-03-31,       6, Banking        ,   267673.280544321    ,  172454.42470197252  ,   50632.91149168187   , 0.03808791071554809
2016-06-30,       6, Banking        ,   726841.3332915147   ,  410726.1740272398   ,   79839.10249229506   , 0.03808791071554809
2016-09-30,       6, Banking        ,   282794.60203024646  ,  196722.0189619855   ,   38990.67690961683   , 0.03808791071554809
2016-12-31,       6, Banking        ,   531172.935184285    ,  239191.87038232372  ,   65780.85068461843   , 0.03808791071554809
2017-03-31,       6, Banking        ,   443947.4209960255   ,  213386.91761979403  ,  101278.37605387387   , 0.03808791071554809
2017-06-30,       6, Banking        ,   332013.14366234787  ,  201899.59273878892  ,   74333.7968466204    , 0.03808791071554809
2017-09-30,       6, Banking        ,   472491.92517273856  ,  322167.1232719787   ,   63553.96865556404   , 0.03808791071554809
2017-12-31,       6, Banking        ,   277689.8996468167   ,  135901.58626288417  ,   63926.477621478356  , 0.03808791071554809
2018-03-31,       6, Banking        ,   402108.7070040997   ,  284374.50557231397  ,   98387.18269794354   , 0.03808791071554809
2018-06-30,       6, Banking        ,   373048.87208382296  ,  252937.66402939783  ,   62054.74537292271   , 0.03808791071554809
2018-09-30,       6, Banking        ,   216534.96770756005  ,  144499.58747473868  ,   45878.465768040194  , 0.03808791071554809
2018-12-31,       6, Banking        ,   211843.79051285743  ,  108063.15786076656  ,   48770.34316736381   , 0.03808791071554809
2019-03-31,       6, Banking        ,   413788.6025025943   ,  244739.29843629614  ,   75096.39178146793   , 0.03808791071554809
2019-06-30,       6, Banking        ,   673655.25476595     ,  335327.88316195045  ,   87949.18802319764   , 0.03808791071554809
2019-09-30,       6, Banking        ,   648715.4380914825   ,  295398.1327624319   ,  142405.8016051214    , 0.03808791071554809
2019-12-31,       6, Banking        ,   125445.12038150335  ,   67520.88522021314  ,   29702.319214211147  , 0.03808791071554809
2020-03-31,       6, Banking        ,   651730.7194139884   ,  341677.6417410231   ,  119763.27586627916   , 0.03808791071554809
2020-06-30,       6, Banking        ,   616958.589496925    ,  319376.0437207231   ,   76579.25713334173   , 0.03808791071554809
2020-09-30,       6, Banking        ,   199099.45066621862  ,  124851.12059386015  ,   32848.82352509912   , 0.03808791071554809
2020-12-31,       6, Banking        ,   537119.2207871343   ,  400317.8676317004   ,   65763.31781387968   , 0.03808791071554809
2021-03-31,       6, Banking        ,   742123.3159646532   ,  422018.4609628497   ,  182714.4545175452    , 0.03808791071554809
2021-06-30,       6, Banking        ,   290139.6227916636   ,  193397.29147565557  ,   57606.51957126247   , 0.03808791071554809
2021-09-30,       6, Banking        ,   375247.2592205577   ,  253197.5221850321   ,   45738.254673275915  , 0.03808791071554809
2021-12-31,       6, Banking        ,   408312.59843370266  ,  196332.09942846076  ,   75797.38493419366   , 0.03808791071554809
2022-03-31,       6, Banking        ,   336558.3463984318   ,  172689.7279142241   ,   51124.04921479443   , 0.03808791071554809
2022-06-30,       6, Banking        ,   290357.62781258835  ,  198239.17933484912  ,   70030.08612183237   , 0.03808791071554809
2022-09-30,       6, Banking        ,   347021.75172293343  ,  248037.28313629932  ,   38997.01359533439   , 0.03808791071554809
2022-12-31,       6, Banking        ,   247694.65735129517  ,  172730.91310631513  ,   38063.288187830825  , 0.03808791071554809
2023-03-31,       6, Banking        ,   435821.5237172094   ,  303520.1505901344   ,   46274.45042141285   , 0.03808791071554809
2023-06-30,       6, Banking        ,   228807.19612777059  ,  148979.94337276777  ,   55538.94185393121   , 0.03808791071554809
2023-09-30,       6, Banking        ,   668519.0235307204   ,  423763.0129668236   ,   96818.5235925958    , 0.03808791071554809
2023-12-31,       6, Banking        ,   588539.6917861408   ,  429963.87774401833  ,  142486.9715721635    , 0.03808791071554809
2024-03-31,       6, Banking        ,   561417.7441608914   ,  355757.73405576835  ,   96934.25697289749   , 0.03808791071554809
2024-06-30,       6, Banking        ,   423320.70230063325  ,  274415.9670071329   ,   77446.61472273806   , 0.03808791071554809
